code_name,SMILES,response,total energy,HOMO-LUMO gap/eV,electronic energy,Dipole module/D,Total charge,HOMO,LUMO,Fermi-level/eV,Total dispersion C6,Total dispersion C8,Total polarizability alpha,Total FOD,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
11_Buprenorphine,CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,1,-63.76663603,3.258180621,-64.71013224,2.133320411,0,-9.692311524,-6.434147778,-8.063229067,20554.34166,479979.3828,223.022426,0.147826809,8.418446345,8.418446345,0.297237069,-4.364993071,0.655339191,32.04545455,298.386,276.21,298.1681279,116,0,0.210690407,-0.490111555,0.490111555,0.210690407,1.454545455,2.318181818,3.181818182,3.21060332,2.418599214,1629.190638,34.49711733,32.71092377,10.71092377,19.59596454,16.55947511,5.756799627,3.868603026,3.868603026,2.477151259,2.477151259,1.681421679,1.681421679,-2.04,724569419.5,3.712973379,6.380417443,3.07920166,160.763321,20.13248777,19.80035718,1.411842078,1.431199657,0,0,0,0,0,0,37.87345907,18.12725612,41.1407283,19.22428628,38.71376787,21.80584986,1.431199657,10.28681662,0,25.80169473,13.05584493,42.29693095,0,5.749511833,10.04667631,0,5.749511833,0,36.67076654,0,0,39.7481968,42.29693095,2.823684157,21.80584986,0,57.28,114.0196457,0,0,0,4.97700327,0,0,0,0,5.108808191,35.03615933,180.7754598,0,0.297237069,1.531416877,-1.312891984,-1.21128173,-10.6942743,-4.315691203,-16.56997455,0,0.333333333,22,3,4,0,0,0,2,1,3,3,3,4,9,0,0,0,3,3.0588,90.4452,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_Carazolol,CC(C)NCC(COC1=CC=CC2=C1C3=CC=CC=C3N2)O,1,-86.77195287,3.24411584,-88.00848438,3.604122389,0,-9.773173746,-6.529096737,-8.151135778,35732.76795,845663.86,295.3244802,0.203303369,8.619486394,8.619486394,0.26677049,-4.472456407,0.349960763,28.16666667,406.482,380.274,406.1892573,156,0,0.210690405,-0.492870021,0.492870021,0.210690405,1.133333333,1.933333333,2.833333333,3.407545437,1.897649045,2255.157953,43.37543251,40.52742035,14.52742035,25.17896898,20.62597169,7.823296208,5.096234135,5.096234135,3.3428391,3.3428391,2.183436224,2.183436224,-3.22,2.06425E+11,5.720307547,9.518994463,4.503684747,211.6673876,29.60621368,26.35934242,12.91086574,1.431199657,0,0,0,0,0,0,36.25451225,30.21209354,34.76590274,38.59906574,53.670528,21.80584986,1.431199657,10.28681662,0,6.080018027,33.14964231,66.46660578,0,17.2485355,19.52040221,0,17.2485355,0,50.74667146,0,0,31.52744679,66.46660578,2.823684157,21.80584986,0,75.74,150.0604648,0,0,4.97700327,0,0,0,0,0,9.845671145,45.25605651,226.192053,0,0.26677049,1.479102873,-1.406216068,-4.11766521,-11.66052983,-4.42054452,-17.36518609,-3.467784684,0.25,30,3,6,0,0,0,3,1,4,5,3,6,12,0,0,0,4,3.738,118.6652,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13_Carvedilol,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,1,-59.75538657,2.6334857,-60.62221778,3.833593762,0,-9.285329202,-6.651853367,-7.968627824,21986.28852,585523.5167,234.2267684,0.287382617,8.812736678,8.812736678,0.159481765,-4.172417092,0.791805341,29.61904762,318.873,299.721,318.0957473,110,0,0.066099601,-0.339550851,0.339550851,0.066099601,1.238095238,2.047619048,2.904761905,2.791299934,2.520936393,1301.719185,31.29001055,29.18063995,11.75306548,17.75666594,14.93887131,6.633332367,3.665933386,5.064518585,2.350257092,3.538310095,1.582311666,2.605294211,-1.16,99503433.82,4.222133857,6.30437241,3.203270439,161.9478598,9.799819462,0,0,0,0,0,0,0,0,0,35.44766225,57.03353192,37.75956262,20.97008244,26.04441257,34.73759739,0,4.899909731,0,16.16389185,31.8452829,47.31956427,0,0,4.899909731,11.37477255,0,23.36282484,31.8452829,0,0,32.41733747,52.0878979,5.022633314,0,0,6.48,106.7035116,0,0,4.899909731,11.76188495,0,0,0,0,0,37.64535246,154.2876571,6.485796876,-1.575852221,-0.717947058,-1.572488347,0,-5.777032848,-4.170092829,-15.76559621,0,0.294117647,21,0,2,0,1,1,2,0,2,3,0,4,6,0,0,0,3,4.8944,92.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14_Chlorpromazine,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,1,-71.30864901,2.338023809,-72.20330144,8.850388913,0,-9.747686542,-7.409641513,-8.57870878,20023.24564,469119.3141,215.8607131,0.357141368,15.97656841,15.97656841,0.10271164,-3.952448127,0.893229876,43.625,331.347,313.203,331.1332197,126,0,0.340723079,-0.477497023,0.477497023,0.340723079,1.5,2.25,2.916666667,3.17874897,2.320267596,1582.327643,32.71266028,29.44435013,11.44435013,18.68351596,15.19567094,6.340209054,4.56802504,4.56802504,3.141146405,3.141146405,2.050725023,2.050725023,-2.41,377724255.5,5.04603264,5.592172599,2.447861681,162.4772668,19.88563092,12.79251441,0,5.428790392,1.431199657,5.969305288,4.794537184,9.184952232,0,0,0,24.83068722,54.53051908,22.17015544,37.6377394,22.55961649,1.431199657,9.876913001,0,18.76374227,30.88734847,39.86173253,0,0,15.63851348,10.07780132,0,0,41.63265186,0,5.817220841,51.05386785,23.05226981,1.411842078,12.33412459,0,74.57,112.5877159,9.589074368,4.390415048,4.567099648,0,0,0,0,0,5.108808191,24.77517863,161.3026718,0,24.92101238,1.583146078,-6.416112473,-4.097440866,-6.725535714,-8.111813429,-15.53926112,0,0.411764706,24,2,6,1,1,2,1,1,2,6,2,7,3,1,1,2,4,1.5833,88.479,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15_Ciprofloxacin,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,0,-36.80929861,3.440004846,-37.38879295,3.097562957,0,-9.60445884,-6.164524587,-7.884485284,7333.763902,170725.0467,133.7369975,0.10402516,8.209837963,8.209837963,0.073539305,-3.345280612,0.455159188,42.61538462,175.235,162.131,175.1109474,68,0,0.190994013,-0.369978293,0.369978293,0.190994013,1.692307692,2.538461538,3.307692308,2.503704455,3.050135442,787.1099168,20.4032592,19.34164079,6.341640786,11.65082389,9.709674775,3.368033989,2.234016994,2.234016994,1.403811896,1.403811896,0.841660197,0.841660197,-1.51,209687.7518,1.945948463,3.088362668,1.494899366,96.10920219,10.61962671,0,10.1950808,0,0,0,5.402308355,0,0,0,24.16967483,17.49982788,18.47675359,8.224551337,17.9431118,5.959554569,5.402308355,4.899909731,5.719716976,12.86978459,6.496859684,35.29657781,0,0,5.719716976,0,0,0,17.35632398,12.86978459,5.402308355,24.83448855,24.16967483,4.235526235,0,0,53.11,60.62277665,0,0,10.61962671,0,0,0,0,0,5.402308355,17.9431118,101.359281,0,-0.073539305,2.737849269,-2.164524754,-1.206540533,-3.568471907,-3.184259259,-6.483127834,0,0.3,13,3,3,0,1,1,1,0,1,1,2,3,0,0,0,0,2,0.93817,52.4701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16_Debrisoquine,C1CN(CC2=CC=CC=C21)C(=N)N,0,-39.34480851,3.438455649,-40.05844707,0.829451758,0,-9.316311698,-5.877898385,-7.597082146,9679.100113,225191.9156,153.5228569,0.087123404,8.470573507,8.470573507,0.678308296,-4.090650983,0.6530252,35.64285714,187.286,170.15,187.1360995,74,0,0.123876121,-0.292386456,0.292386456,0.123876121,1.785714286,2.642857143,3.285714286,2.548520371,4.23608417,888.1546688,24.95566545,23.9472136,6.947213595,13.60211206,11.92082039,3.420820393,2.045820393,2.045820393,1.134713595,1.134713595,0.598606798,0.598606798,-1.26,1002027.239,1.985288804,5.465969495,3.237538668,110.6295555,0,1.370758556,0,0,0,0,4.899909731,0,0,6.399401535,36.13252786,25.76409541,18.35471947,16.09216958,23.30289545,0,0,4.899909731,0,19.24270949,13.47268658,35.77554503,0,12.31983585,0,0,0,0,24.39048878,6.372924901,12.31983585,35.71823906,30.21209354,0,0,0,3.24,73.39085083,0,0,0,0,0,12.31983585,0,0,0,23.30289545,132.3214158,0,-0.678308296,0,-1.339344766,1.472388091,-9.622666601,-2.569031863,-11.33445236,0,0.384615385,14,0,1,0,0,0,1,0,1,1,0,1,6,0,0,0,1,2.1826,61.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17_Deprenyl,CC(CC1=CC=CC=C1)N(C)CC#C,1,-55.60872859,3.359383891,-56.53122659,1.344396029,0,-9.314839171,-5.955465537,-7.635127301,18612.16342,436413.215,213.9016767,0.158519239,8.810799792,8.810799792,0.193233655,-4.262527164,0.851637154,37.55,266.388,244.212,266.1782987,104,0,0.121867435,-0.340990971,0.340990971,0.121867435,1.2,1.8,2.4,2.909105884,2.743228037,1377.700821,33.08290377,31.89442719,9.894427191,18.55619476,16.31524758,5.368033989,3.493033989,3.493033989,2.374632289,2.374632289,1.585574642,1.585574642,-1.8,231979739.6,3.0234541,6.101275952,2.564929689,151.9494223,10.20972308,1.411842078,0,0,0,0,0,0,0,0,36.25451225,55.80320169,35.69149346,10.96606845,30.19777176,11.37477255,0,5.309813353,0,19.1187747,24.869456,59.46625264,0,0,10.20972308,11.37477255,0,0,19.96954627,12.7458498,0,46.28575756,48.33934966,1.411842078,0,0,15.27,115.2391595,0,0,4.899909731,0,0,0,0,0,0,30.19777176,181.2625318,0,-0.193233655,-0.878273941,-5.335012361,0,-9.810107798,-11.53554186,-12.01036218,0,0.333333333,20,1,2,0,1,1,2,0,2,2,1,2,5,0,0,0,3,3.5328,85.8417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18_Desipramine,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,1,-55.77113549,3.058515862,-56.50157323,1.370524453,0,-9.871898231,-6.813354916,-8.342626573,15051.30033,411077.0062,193.5629264,0.189459881,11.83778466,11.83778466,0.155187547,-3.296952357,0.880728539,18.94736842,296.153,285.065,295.016684,98,0,0.307395877,-0.480985214,0.480985214,0.307395877,1.315789474,2,2.684210526,2.700597557,3.01460691,1034.399662,23.29001055,20.01963912,10.53149701,13.71022497,10.08888824,5.489355305,3.099438946,3.855367892,1.87867503,2.425670353,1.147979943,1.564334747,-1.71,1826684.187,5.348086446,5.954405353,3.397616958,135.9299344,10.41862154,0,1.411842078,0,1.431199657,5.969305288,4.794537184,0,0,0,47.37155461,23.69070761,8.428903387,31.7008877,23.65201446,40.54595762,1.431199657,0,0,6.372924901,5.309813353,57.90564907,0,0,5.309813353,11.37477255,0,23.20187978,11.07811348,11.16746209,0,17.9002785,42.29693095,11.45710871,1.431199657,0,49.33,81.62265181,4.794537184,0,5.309813353,0,0,0,0,0,5.108808191,38.38174852,85.77864517,11.99160914,11.83778466,2.572252663,-2.580296359,-1.816442849,-5.847711178,-3.296952357,0,0,0.071428571,19,2,3,0,0,0,2,0,2,3,2,5,4,0,0,0,2,4.3641,77.5265,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19_Diclofenac,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,1,-54.07003818,3.171140758,-54.93616878,1.576792786,0,-9.421685679,-6.250536857,-7.836145253,16778.49869,391299.6457,203.3643138,0.134872174,9.017528817,9.017528817,0.863771626,-4.260571381,0.78455044,30.47368421,255.361,234.193,255.1623143,100,0,0.107596045,-0.367459863,0.367459863,0.107596045,1.105263158,1.631578947,2.105263158,2.757451562,3.132065963,1186.916274,31.71266028,30.35546189,9.355461886,17.67398515,15.32906868,4.829068684,2.980461886,2.980461886,1.764664199,1.764664199,1.073620501,1.073620501,-1.64,67334761.19,2.999204921,7.073267029,4.194495435,144.6909673,9.636772685,6.080018027,0,0,0,0,0,0,0,0,60.42418708,25.07855678,17.46292813,24.37884647,33.52279263,0,0,4.899909731,0,6.080018027,27.00749873,71.55109006,0,0,0,0,0,0,31.90740846,4.736862954,0,45.99285069,60.42418708,0,0,0,12.47,109.5385165,0,0,0,0,0,0,0,0,0,33.52279263,171.8353053,0,-0.863771626,0,-2.655513039,0,-11.59376191,-3.784785525,-16.18747323,0,0.294117647,19,0,2,0,0,0,2,0,2,2,0,2,8,0,0,0,2,3.3542,79.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20_Diphenhydramine,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,1,-36.02930971,3.997915834,-36.56295268,2.984938842,0,-9.990829614,-5.992868212,-7.991817508,6862.689479,155678.395,128.3506779,0.05943051,8.23900463,8.23900463,0.768586073,-3.873984316,0.707818723,41.25,165.236,150.116,165.1153641,66,0,0.211022074,-0.386793435,0.386793435,0.211022074,1.75,2.583333333,3.166666667,2.541060754,4.070910025,699.7736476,21.74855867,20.85546189,5.855461886,11.89078719,10.25679963,2.901337741,1.789534342,1.789534342,1.053941754,1.053941754,0.532705359,0.532705359,-0.86,218505.8142,1.676293011,4.236737215,2.061452681,94.45455191,10.41862154,1.411842078,0,1.431199657,0,0,0,0,0,0,30.21209354,19.39117051,15.61320236,14.30456936,24.3405115,0,1.431199657,5.309813353,0,18.94980261,6.9758269,35.77554503,0,0,5.309813353,0,0,0,19.53372722,0,0,36.31522287,30.21209354,1.411842078,0,0,32.26,67.0109879,0,0,0,0,0,0,0,0,5.108808191,20.66290297,113.6719062,0,0,3.264389645,-1.253587963,0,-9.132140062,-3.692592593,-7.357975246,0,0.4,12,2,2,0,0,0,1,0,1,2,2,2,6,0,0,0,1,1.3279,49.9235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21_Ephedrine,CC(C(C1=CC=CC=C1)O)NC,0,-69.36335548,3.00079164,-70.35301037,8.73,0,-9.834,-6.8332,-8.3336,23488.60595,547744.8981,236.229727,0.193,14.02675968,14.02675968,0.114437679,-4.390681689,0.801650582,51.91666667,325.412,302.228,325.179027,126,0,0.228031146,-0.394254211,0.394254211,0.228031146,1.916666667,2.875,3.708333333,3.187384122,2.315076675,1743.615103,36.79001055,34.65813737,11.65813737,20.82219674,17.77617136,6.473495875,4.735658822,4.735658822,3.336020988,3.336020988,2.3601849,2.3601849,-2.11,2663573689,4.165172261,5.7565038,2.355657992,173.4178827,15.39562481,0,2.823684157,7.338379387,0,0,9.694446915,0,0,0,18.13690916,42.94307014,50.68680888,24.78976993,40.14220066,22.38320919,1.431199657,15.18672635,5.893957685,25.26060196,20.03167183,41.47912606,0,0,5.309813353,0,0,0,54.39155734,11.16746209,5.893957685,45.39396622,30.35222308,2.823684157,16.47602946,0,68.36,125.2582898,6.16529574,0,4.97700327,0,0,0,0,0,5.108808191,30.29929638,190.7218929,0,13.44960321,1.758808777,-4.278283339,-6.9720966,-13.27878478,-4.82793956,-16.73986726,0,0.421052632,24,3,5,1,1,2,1,1,2,3,3,5,6,0,0,0,4,1.5346,94.5782,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Ergonovine,CC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,1,-169.2753485,3.724628884,-171.0287191,6.39079031,0,-10.02268752,-6.29805986,-8.16032455,109677.0029,2363815.691,484.8539258,0.129172314,16.63040777,16.63040777,2.011765584,-8.173020361,0.237872506,97,733.937,666.401,733.4612412,298,0,0.31118842,-0.458936581,0.458936581,0.31118842,1,1.901960784,2.509803922,0.631715754,3.941092487,3723.848857,96.0102254,91.25444137,24.25444137,50.48738779,45.3404206,12.29917915,9.164437826,9.164437826,5.727322813,5.727322813,3.326460871,3.326460871,-1.3,1.30E+38,8.365903934,17.01447879,9.506326969,398.1613665,58.86512841,29.62434984,12.53215674,7.155998286,0,5.969305288,9.589074368,0,0,0,27.40756847,74.18178121,104.2778121,65.31601067,148.5413235,11.75255023,7.155998286,4.899909731,23.57583074,178.0039666,20.98960626,0,0,0,0,0,0,0,154.3354513,38.01025209,23.57583074,178.9976513,0,0,0,0,193.91,239.2218636,28.78592968,9.589074368,0,0,0,0,0,0,44.49149277,72.830825,625.5363266,0,31.12449688,19.73728315,-20.99101393,-39.55482554,-6.328170155,-95.20018881,-72.51574659,-5.22482829,0.945945946,51,5,14,0,3,3,0,0,0,14,5,14,25,0,3,3,3,1.7856,186.258,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23_Erythromycin,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,1,-63.18920997,4.19725456,-64.15599009,1.659787346,0,-10.04400828,-5.846719234,-7.945338782,20714.95213,485483.9955,218.821327,0.055082471,9.648369237,9.648369237,1.221125575,-4.833873654,0.718001836,82.54545455,296.41,272.218,296.17763,116,0,0.293092325,-0.507956032,0.507956032,0.293092325,1.545454545,2.545454545,3.363636364,2.994664339,2.583134685,1588.201858,36.29252874,34.81649658,10.81649658,20.29607649,17.97474487,6.15824829,4.885310363,4.885310363,3.669717254,3.669717254,2.491108627,2.491108627,-1.46,1409731089,3.47001381,4.521896298,1.664422092,166.0034247,10.21761638,12.7213212,0,1.431199657,1.431199657,0,0,0,0,6.399401535,18.81474514,79.13116286,30.08864448,4.112275669,40.37430462,0,2.862399314,0,17.20290584,56.58445002,0,29.25415911,0,18.06934769,0,0,5.749511833,0,18.68106651,6.372924901,29.52274169,85.89406553,18.12725612,0,0,0,40.46,108.7910268,4.112275669,0,0,0,0,12.31983585,0,0,10.21761638,28.90681188,209.0043255,0,0,8.531530452,-12.2035701,-13.78790574,-4.35424621,-25.63460718,-4.555526712,0,0.6,22,2,2,3,0,3,1,0,1,2,2,2,3,2,0,2,4,3.6126,86.5066,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24_Ethinylestradiol,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,1,-63.1579747,2.86235533,-63.84614044,4.450000001,0,-9.7186,-6.8562,-8.2874,19456.98604,540539.8934,217.409246,0.259,11.65080707,11.65080707,0.237620378,-5.272115428,0.286612438,24.85,337.456,322.336,337.0449357,112,0,0.318366611,-0.386401795,0.386401795,0.318366611,1.6,2.45,3.15,3.032679924,3.487946842,1062.6104,27.73168633,24.17173662,11.62122636,15.56390936,11.38154143,7.33378924,2.652825472,5.116835629,1.205483098,2.769235699,0.689395613,1.953744119,-1.37,8374518.16,5.119926717,7.422318703,7.275833665,145.8246067,17.15915093,8.659303942,14.43060704,5.13155848,0,10.20932917,0,10.10900176,25.17208667,15.73449687,0,0,31.36350442,7.064686551,29.3078435,50.23473283,0,4.983978521,31.67428989,12.07788179,5.704956885,11.0500424,0,0,22.28417416,5.13155848,0,23.09867083,30.90190674,15.91428606,0,21.66216279,14.74623014,11.29473663,0,0,175.83,78.57556824,8.417796984,0,11.43943395,11.33678588,0,0,0,0,14.37409425,20.89004652,138.0408465,-0.121076825,7.105897231,-2.153771385,-8.57228992,-2.664235518,0,-3.696587945,0,-5.272115428,0.375,20,8,9,0,0,0,0,1,1,6,4,12,8,0,0,0,1,-0.768,83.0924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
